country,iso3,dev_level,region,year,asset,return_pct,shock_event
Turkey,TUR,emerging,EasternEurope,2018,real_estate,-10.3,
Turkey,TUR,emerging,EasternEurope,2019,real_estate,8.53,
Turkey,TUR,emerging,EasternEurope,2020,real_estate,-31.2,COVID-19
Turkey,TUR,emerging,EasternEurope,2021,real_estate,-16.95,COVID recovery / stimulus
Turkey,TUR,emerging,EasternEurope,2022,real_estate,-4.19,Inflation / rate hike cycle
Turkey,TUR,emerging,EasternEurope,2023,real_estate,-8.57,Rates plateau
Turkey,TUR,emerging,EasternEurope,2024,real_estate,-30.63,
South_Africa,ZAF,emerging,Africa,1985,real_estate,-5.02,
South_Africa,ZAF,emerging,Africa,1986,real_estate,2.87,
South_Africa,ZAF,emerging,Africa,1987,real_estate,-10.5,Black Monday
South_Africa,ZAF,emerging,Africa,1988,real_estate,5.94,
South_Africa,ZAF,emerging,Africa,1989,real_estate,2.24,
South_Africa,ZAF,emerging,Africa,1990,real_estate,-10.92,Gulf War / S&L crisis
South_Africa,ZAF,emerging,Africa,1991,real_estate,-17.65,Recession
South_Africa,ZAF,emerging,Africa,1992,real_estate,-4.5,
South_Africa,ZAF,emerging,Africa,1993,real_estate,3.2,
South_Africa,ZAF,emerging,Africa,1994,real_estate,-2.74,
South_Africa,ZAF,emerging,Africa,1995,real_estate,2.2,
South_Africa,ZAF,emerging,Africa,1996,real_estate,20.91,
South_Africa,ZAF,emerging,Africa,1997,real_estate,3.85,Asian Financial Crisis
South_Africa,ZAF,emerging,Africa,1998,real_estate,-8.53,LTCM / Russia default
South_Africa,ZAF,emerging,Africa,1999,real_estate,9.34,
South_Africa,ZAF,emerging,Africa,2000,real_estate,-2.66,
South_Africa,ZAF,emerging,Africa,2001,real_estate,-5.12,Dot-com bust / 9-11
South_Africa,ZAF,emerging,Africa,2002,real_estate,3.0,Corporate scandals
South_Africa,ZAF,emerging,Africa,2003,real_estate,5.58,
South_Africa,ZAF,emerging,Africa,2004,real_estate,15.12,
South_Africa,ZAF,emerging,Africa,2005,real_estate,7.94,
South_Africa,ZAF,emerging,Africa,2006,real_estate,12.06,
South_Africa,ZAF,emerging,Africa,2007,real_estate,-2.68,
South_Africa,ZAF,emerging,Africa,2008,real_estate,-4.87,Global Financial Crisis
South_Africa,ZAF,emerging,Africa,2009,real_estate,-1.41,GFC trough
South_Africa,ZAF,emerging,Africa,2010,real_estate,7.66,
South_Africa,ZAF,emerging,Africa,2011,real_estate,-10.48,Euro debt crisis
South_Africa,ZAF,emerging,Africa,2012,real_estate,-3.03,
South_Africa,ZAF,emerging,Africa,2013,real_estate,-0.33,
South_Africa,ZAF,emerging,Africa,2014,real_estate,4.89,
South_Africa,ZAF,emerging,Africa,2015,real_estate,-1.08,China slowdown
South_Africa,ZAF,emerging,Africa,2016,real_estate,14.09,
South_Africa,ZAF,emerging,Africa,2017,real_estate,8.27,
South_Africa,ZAF,emerging,Africa,2018,real_estate,-3.88,
South_Africa,ZAF,emerging,Africa,2019,real_estate,11.23,
South_Africa,ZAF,emerging,Africa,2020,real_estate,2.47,COVID-19
South_Africa,ZAF,emerging,Africa,2021,real_estate,-9.04,COVID recovery / stimulus
South_Africa,ZAF,emerging,Africa,2022,real_estate,-23.89,Inflation / rate hike cycle
South_Africa,ZAF,emerging,Africa,2023,real_estate,-5.38,Rates plateau
South_Africa,ZAF,emerging,Africa,2024,real_estate,-13.83,
Nigeria,NGA,emerging,Africa,1985,real_estate,2.37,
Nigeria,NGA,emerging,Africa,1986,real_estate,-16.21,
Nigeria,NGA,emerging,Africa,1987,real_estate,-4.44,Black Monday
Nigeria,NGA,emerging,Africa,1988,real_estate,1.15,
Nigeria,NGA,emerging,Africa,1989,real_estate,-6.57,
Nigeria,NGA,emerging,Africa,1990,real_estate,-21.16,Gulf War / S&L crisis
Nigeria,NGA,emerging,Africa,1991,real_estate,-13.18,Recession
Nigeria,NGA,emerging,Africa,1992,real_estate,-15.78,
Nigeria,NGA,emerging,Africa,1993,real_estate,-19.43,
Nigeria,NGA,emerging,Africa,1994,real_estate,-26.46,
Nigeria,NGA,emerging,Africa,1995,real_estate,-8.47,
Nigeria,NGA,emerging,Africa,1996,real_estate,-10.47,
Nigeria,NGA,emerging,Africa,1997,real_estate,-12.74,Asian Financial Crisis
Nigeria,NGA,emerging,Africa,1998,real_estate,-10.17,LTCM / Russia default
Nigeria,NGA,emerging,Africa,1999,real_estate,-18.27,
Nigeria,NGA,emerging,Africa,2000,real_estate,-8.55,
Nigeria,NGA,emerging,Africa,2001,real_estate,-7.48,Dot-com bust / 9-11
Nigeria,NGA,emerging,Africa,2002,real_estate,-10.81,Corporate scandals
Nigeria,NGA,emerging,Africa,2003,real_estate,-9.69,
Nigeria,NGA,emerging,Africa,2004,real_estate,-6.55,
Nigeria,NGA,emerging,Africa,2005,real_estate,-27.9,
Nigeria,NGA,emerging,Africa,2006,real_estate,-17.85,
Nigeria,NGA,emerging,Africa,2007,real_estate,-18.34,
Nigeria,NGA,emerging,Africa,2008,real_estate,-26.88,Global Financial Crisis
Nigeria,NGA,emerging,Africa,2009,real_estate,-34.11,GFC trough
Nigeria,NGA,emerging,Africa,2010,real_estate,-10.9,
Nigeria,NGA,emerging,Africa,2011,real_estate,-15.82,Euro debt crisis
Nigeria,NGA,emerging,Africa,2012,real_estate,-21.1,
Nigeria,NGA,emerging,Africa,2013,real_estate,4.36,
Nigeria,NGA,emerging,Africa,2014,real_estate,-8.36,
Nigeria,NGA,emerging,Africa,2015,real_estate,-20.02,China slowdown
Nigeria,NGA,emerging,Africa,2016,real_estate,-11.57,
Nigeria,NGA,emerging,Africa,2017,real_estate,2.09,
Nigeria,NGA,emerging,Africa,2018,real_estate,11.71,
Nigeria,NGA,emerging,Africa,2019,real_estate,-0.75,
Nigeria,NGA,emerging,Africa,2020,real_estate,-9.72,COVID-19
Nigeria,NGA,emerging,Africa,2021,real_estate,6.7,COVID recovery / stimulus
Nigeria,NGA,emerging,Africa,2022,real_estate,-9.34,Inflation / rate hike cycle
Nigeria,NGA,emerging,Africa,2023,real_estate,-9.28,Rates plateau
Nigeria,NGA,emerging,Africa,2024,real_estate,-11.66,
Egypt,EGY,emerging,Africa,1985,real_estate,-11.03,
Egypt,EGY,emerging,Africa,1986,real_estate,8.08,
Egypt,EGY,emerging,Africa,1987,real_estate,1.95,Black Monday
Egypt,EGY,emerging,Africa,1988,real_estate,2.91,
Egypt,EGY,emerging,Africa,1989,real_estate,18.51,
Egypt,EGY,emerging,Africa,1990,real_estate,-10.68,Gulf War / S&L crisis
Egypt,EGY,emerging,Africa,1991,real_estate,12.06,Recession
Egypt,EGY,emerging,Africa,1992,real_estate,-8.83,
Egypt,EGY,emerging,Africa,1993,real_estate,-9.7,
Egypt,EGY,emerging,Africa,1994,real_estate,-20.04,
Egypt,EGY,emerging,Africa,1995,real_estate,4.35,
Egypt,EGY,emerging,Africa,1996,real_estate,-11.57,
Egypt,EGY,emerging,Africa,1997,real_estate,-9.31,Asian Financial Crisis
Egypt,EGY,emerging,Africa,1998,real_estate,-20.93,LTCM / Russia default
Egypt,EGY,emerging,Africa,1999,real_estate,7.34,
Egypt,EGY,emerging,Africa,2000,real_estate,-3.88,
Egypt,EGY,emerging,Africa,2001,real_estate,-31.86,Dot-com bust / 9-11
Egypt,EGY,emerging,Africa,2002,real_estate,-23.37,Corporate scandals
Egypt,EGY,emerging,Africa,2003,real_estate,-14.37,
Egypt,EGY,emerging,Africa,2004,real_estate,-11.29,
Egypt,EGY,emerging,Africa,2005,real_estate,-0.34,
Egypt,EGY,emerging,Africa,2006,real_estate,-15.23,
Egypt,EGY,emerging,Africa,2007,real_estate,-6.7,
Egypt,EGY,emerging,Africa,2008,real_estate,-15.95,Global Financial Crisis
Egypt,EGY,emerging,Africa,2009,real_estate,-19.66,GFC trough
Egypt,EGY,emerging,Africa,2010,real_estate,-8.53,
Egypt,EGY,emerging,Africa,2011,real_estate,-12.58,Euro debt crisis
Egypt,EGY,emerging,Africa,2012,real_estate,-3.79,
Egypt,EGY,emerging,Africa,2013,real_estate,-9.57,
Egypt,EGY,emerging,Africa,2014,real_estate,-5.67,
Egypt,EGY,emerging,Africa,2015,real_estate,1.79,China slowdown
Egypt,EGY,emerging,Africa,2016,real_estate,1.05,
Egypt,EGY,emerging,Africa,2017,real_estate,-10.04,
Egypt,EGY,emerging,Africa,2018,real_estate,-7.39,
Egypt,EGY,emerging,Africa,2019,real_estate,-9.23,
Egypt,EGY,emerging,Africa,2020,real_estate,-16.84,COVID-19
Egypt,EGY,emerging,Africa,2021,real_estate,-4.93,COVID recovery / stimulus
Egypt,EGY,emerging,Africa,2022,real_estate,-24.06,Inflation / rate hike cycle
Egypt,EGY,emerging,Africa,2023,real_estate,-0.05,Rates plateau
Egypt,EGY,emerging,Africa,2024,real_estate,-18.11,
Saudi_Arabia,SAU,emerging,MiddleEast,1985,real_estate,4.97,
Saudi_Arabia,SAU,emerging,MiddleEast,1986,real_estate,6.97,
Saudi_Arabia,SAU,emerging,MiddleEast,1987,real_estate,-5.24,Black Monday
Saudi_Arabia,SAU,emerging,MiddleEast,1988,real_estate,26.29,
Saudi_Arabia,SAU,emerging,MiddleEast,1989,real_estate,7.23,
Saudi_Arabia,SAU,emerging,MiddleEast,1990,real_estate,-6.64,Gulf War / S&L crisis
Saudi_Arabia,SAU,emerging,MiddleEast,1991,real_estate,-6.12,Recession
Saudi_Arabia,SAU,emerging,MiddleEast,1992,real_estate,-5.94,
Saudi_Arabia,SAU,emerging,MiddleEast,1993,real_estate,13.16,
Saudi_Arabia,SAU,emerging,MiddleEast,1994,real_estate,3.51,
Saudi_Arabia,SAU,emerging,MiddleEast,1995,real_estate,-4.17,
Saudi_Arabia,SAU,emerging,MiddleEast,1996,real_estate,-4.59,
Saudi_Arabia,SAU,emerging,MiddleEast,1997,real_estate,9.83,Asian Financial Crisis
Saudi_Arabia,SAU,emerging,MiddleEast,1998,real_estate,9.56,LTCM / Russia default
Saudi_Arabia,SAU,emerging,MiddleEast,1999,real_estate,19.8,
Saudi_Arabia,SAU,emerging,MiddleEast,2000,real_estate,4.73,
Saudi_Arabia,SAU,emerging,MiddleEast,2001,real_estate,2.14,Dot-com bust / 9-11
Saudi_Arabia,SAU,emerging,MiddleEast,2002,real_estate,8.55,Corporate scandals
Saudi_Arabia,SAU,emerging,MiddleEast,2003,real_estate,8.88,
Saudi_Arabia,SAU,emerging,MiddleEast,2004,real_estate,14.65,
Saudi_Arabia,SAU,emerging,MiddleEast,2005,real_estate,14.45,
Saudi_Arabia,SAU,emerging,MiddleEast,2006,real_estate,6.77,
Saudi_Arabia,SAU,emerging,MiddleEast,2007,real_estate,4.89,
Saudi_Arabia,SAU,emerging,MiddleEast,2008,real_estate,-3.04,Global Financial Crisis
Saudi_Arabia,SAU,emerging,MiddleEast,2009,real_estate,8.68,GFC trough
Saudi_Arabia,SAU,emerging,MiddleEast,2010,real_estate,-1.46,
Saudi_Arabia,SAU,emerging,MiddleEast,2011,real_estate,3.62,Euro debt crisis
Saudi_Arabia,SAU,emerging,MiddleEast,2012,real_estate,4.62,
Saudi_Arabia,SAU,emerging,MiddleEast,2013,real_estate,18.25,
Saudi_Arabia,SAU,emerging,MiddleEast,2014,real_estate,8.94,
Saudi_Arabia,SAU,emerging,MiddleEast,2015,real_estate,19.77,China slowdown
Saudi_Arabia,SAU,emerging,MiddleEast,2016,real_estate,4.89,
Saudi_Arabia,SAU,emerging,MiddleEast,2017,real_estate,12.46,
Saudi_Arabia,SAU,emerging,MiddleEast,2018,real_estate,-5.24,
Saudi_Arabia,SAU,emerging,MiddleEast,2019,real_estate,16.56,
Saudi_Arabia,SAU,emerging,MiddleEast,2020,real_estate,-2.01,COVID-19
Saudi_Arabia,SAU,emerging,MiddleEast,2021,real_estate,8.22,COVID recovery / stimulus
Saudi_Arabia,SAU,emerging,MiddleEast,2022,real_estate,23.8,Inflation / rate hike cycle
Saudi_Arabia,SAU,emerging,MiddleEast,2023,real_estate,5.16,Rates plateau
Saudi_Arabia,SAU,emerging,MiddleEast,2024,real_estate,17.94,
UAE,ARE,emerging,MiddleEast,1985,real_estate,9.48,
UAE,ARE,emerging,MiddleEast,1986,real_estate,-7.19,
UAE,ARE,emerging,MiddleEast,1987,real_estate,-3.52,Black Monday
UAE,ARE,emerging,MiddleEast,1988,real_estate,12.51,
UAE,ARE,emerging,MiddleEast,1989,real_estate,14.44,
UAE,ARE,emerging,MiddleEast,1990,real_estate,-3.34,Gulf War / S&L crisis
UAE,ARE,emerging,MiddleEast,1991,real_estate,-7.05,Recession
UAE,ARE,emerging,MiddleEast,1992,real_estate,1.17,
UAE,ARE,emerging,MiddleEast,1993,real_estate,-0.58,
UAE,ARE,emerging,MiddleEast,1994,real_estate,-9.07,
UAE,ARE,emerging,MiddleEast,1995,real_estate,-10.06,
UAE,ARE,emerging,MiddleEast,1996,real_estate,-1.45,
UAE,ARE,emerging,MiddleEast,1997,real_estate,-3.61,Asian Financial Crisis
UAE,ARE,emerging,MiddleEast,1998,real_estate,13.37,LTCM / Russia default
UAE,ARE,emerging,MiddleEast,1999,real_estate,21.31,
UAE,ARE,emerging,MiddleEast,2000,real_estate,7.8,
UAE,ARE,emerging,MiddleEast,2001,real_estate,7.09,Dot-com bust / 9-11
UAE,ARE,emerging,MiddleEast,2002,real_estate,15.34,Corporate scandals
UAE,ARE,emerging,MiddleEast,2003,real_estate,13.35,
UAE,ARE,emerging,MiddleEast,2004,real_estate,9.09,
UAE,ARE,emerging,MiddleEast,2005,real_estate,11.88,
UAE,ARE,emerging,MiddleEast,2006,real_estate,15.93,
UAE,ARE,emerging,MiddleEast,2007,real_estate,4.27,
UAE,ARE,emerging,MiddleEast,2008,real_estate,-9.8,Global Financial Crisis
UAE,ARE,emerging,MiddleEast,2009,real_estate,15.63,GFC trough
UAE,ARE,emerging,MiddleEast,2010,real_estate,8.68,
UAE,ARE,emerging,MiddleEast,2011,real_estate,7.93,Euro debt crisis
UAE,ARE,emerging,MiddleEast,2012,real_estate,4.53,
UAE,ARE,emerging,MiddleEast,2013,real_estate,10.64,
UAE,ARE,emerging,MiddleEast,2014,real_estate,0.76,
UAE,ARE,emerging,MiddleEast,2015,real_estate,4.77,China slowdown
UAE,ARE,emerging,MiddleEast,2016,real_estate,12.89,
UAE,ARE,emerging,MiddleEast,2017,real_estate,-10.37,
UAE,ARE,emerging,MiddleEast,2018,real_estate,3.4,
UAE,ARE,emerging,MiddleEast,2019,real_estate,18.31,
UAE,ARE,emerging,MiddleEast,2020,real_estate,-7.57,COVID-19
UAE,ARE,emerging,MiddleEast,2021,real_estate,-1.09,COVID recovery / stimulus
UAE,ARE,emerging,MiddleEast,2022,real_estate,6.48,Inflation / rate hike cycle
UAE,ARE,emerging,MiddleEast,2023,real_estate,-7.53,Rates plateau
UAE,ARE,emerging,MiddleEast,2024,real_estate,4.99,
Indonesia,IDN,emerging,Asia,1985,real_estate,3.22,
Indonesia,IDN,emerging,Asia,1986,real_estate,6.71,
Indonesia,IDN,emerging,Asia,1987,real_estate,10.76,Black Monday
Indonesia,IDN,emerging,Asia,1988,real_estate,11.27,
Indonesia,IDN,emerging,Asia,1989,real_estate,-2.56,
Indonesia,IDN,emerging,Asia,1990,real_estate,6.28,Gulf War / S&L crisis
Indonesia,IDN,emerging,Asia,1991,real_estate,1.38,Recession
Indonesia,IDN,emerging,Asia,1992,real_estate,10.18,
Indonesia,IDN,emerging,Asia,1993,real_estate,26.88,
Indonesia,IDN,emerging,Asia,1994,real_estate,14.83,
Indonesia,IDN,emerging,Asia,1995,real_estate,10.01,
Indonesia,IDN,emerging,Asia,1996,real_estate,19.63,
Indonesia,IDN,emerging,Asia,1997,real_estate,7.78,Asian Financial Crisis
Indonesia,IDN,emerging,Asia,1998,real_estate,5.72,LTCM / Russia default
Indonesia,IDN,emerging,Asia,1999,real_estate,6.34,
Indonesia,IDN,emerging,Asia,2000,real_estate,10.6,
Indonesia,IDN,emerging,Asia,2001,real_estate,-9.79,Dot-com bust / 9-11
Indonesia,IDN,emerging,Asia,2002,real_estate,-15.1,Corporate scandals
Indonesia,IDN,emerging,Asia,2003,real_estate,-10.24,
Indonesia,IDN,emerging,Asia,2004,real_estate,3.91,
Indonesia,IDN,emerging,Asia,2005,real_estate,7.23,
Indonesia,IDN,emerging,Asia,2006,real_estate,-10.18,
Indonesia,IDN,emerging,Asia,2007,real_estate,0.65,
Indonesia,IDN,emerging,Asia,2008,real_estate,-8.85,Global Financial Crisis
Indonesia,IDN,emerging,Asia,2009,real_estate,-13.26,GFC trough
Indonesia,IDN,emerging,Asia,2010,real_estate,-11.22,
Indonesia,IDN,emerging,Asia,2011,real_estate,-13.85,Euro debt crisis
Indonesia,IDN,emerging,Asia,2012,real_estate,11.2,
Indonesia,IDN,emerging,Asia,2013,real_estate,0.98,
Indonesia,IDN,emerging,Asia,2014,real_estate,12.58,
Indonesia,IDN,emerging,Asia,2015,real_estate,-2.0,China slowdown
Indonesia,IDN,emerging,Asia,2016,real_estate,10.67,
Indonesia,IDN,emerging,Asia,2017,real_estate,-0.24,
Indonesia,IDN,emerging,Asia,2018,real_estate,28.08,
Indonesia,IDN,emerging,Asia,2019,real_estate,28.62,
Indonesia,IDN,emerging,Asia,2020,real_estate,5.87,COVID-19
Indonesia,IDN,emerging,Asia,2021,real_estate,21.08,COVID recovery / stimulus
Indonesia,IDN,emerging,Asia,2022,real_estate,21.8,Inflation / rate hike cycle
Indonesia,IDN,emerging,Asia,2023,real_estate,24.82,Rates plateau
Indonesia,IDN,emerging,Asia,2024,real_estate,17.55,
Thailand,THA,emerging,Asia,1985,real_estate,11.11,
Thailand,THA,emerging,Asia,1986,real_estate,11.23,
Thailand,THA,emerging,Asia,1987,real_estate,19.26,Black Monday
Thailand,THA,emerging,Asia,1988,real_estate,11.47,
Thailand,THA,emerging,Asia,1989,real_estate,7.73,
Thailand,THA,emerging,Asia,1990,real_estate,-7.58,Gulf War / S&L crisis
Thailand,THA,emerging,Asia,1991,real_estate,8.45,Recession
Thailand,THA,emerging,Asia,1992,real_estate,12.76,
Thailand,THA,emerging,Asia,1993,real_estate,19.17,
Thailand,THA,emerging,Asia,1994,real_estate,5.32,
Thailand,THA,emerging,Asia,1995,real_estate,5.75,
Thailand,THA,emerging,Asia,1996,real_estate,14.59,
Thailand,THA,emerging,Asia,1997,real_estate,-1.15,Asian Financial Crisis
Thailand,THA,emerging,Asia,1998,real_estate,21.53,LTCM / Russia default
Thailand,THA,emerging,Asia,1999,real_estate,6.74,
Thailand,THA,emerging,Asia,2000,real_estate,11.24,
Thailand,THA,emerging,Asia,2001,real_estate,10.16,Dot-com bust / 9-11
Thailand,THA,emerging,Asia,2002,real_estate,3.3,Corporate scandals
Thailand,THA,emerging,Asia,2003,real_estate,7.19,
Thailand,THA,emerging,Asia,2004,real_estate,19.52,
Thailand,THA,emerging,Asia,2005,real_estate,2.27,
Thailand,THA,emerging,Asia,2006,real_estate,-7.1,
Thailand,THA,emerging,Asia,2007,real_estate,3.09,
Thailand,THA,emerging,Asia,2008,real_estate,-22.61,Global Financial Crisis
Thailand,THA,emerging,Asia,2009,real_estate,-25.88,GFC trough
Thailand,THA,emerging,Asia,2010,real_estate,-10.97,
Thailand,THA,emerging,Asia,2011,real_estate,-0.2,Euro debt crisis
Thailand,THA,emerging,Asia,2012,real_estate,-13.71,
Thailand,THA,emerging,Asia,2013,real_estate,-1.9,
Thailand,THA,emerging,Asia,2014,real_estate,-0.23,
Thailand,THA,emerging,Asia,2015,real_estate,10.64,China slowdown
Thailand,THA,emerging,Asia,2016,real_estate,1.4,
Thailand,THA,emerging,Asia,2017,real_estate,9.38,
Thailand,THA,emerging,Asia,2018,real_estate,3.59,
Thailand,THA,emerging,Asia,2019,real_estate,3.82,
Thailand,THA,emerging,Asia,2020,real_estate,0.8,COVID-19
Thailand,THA,emerging,Asia,2021,real_estate,6.17,COVID recovery / stimulus
Thailand,THA,emerging,Asia,2022,real_estate,-10.78,Inflation / rate hike cycle
Thailand,THA,emerging,Asia,2023,real_estate,-1.61,Rates plateau
Thailand,THA,emerging,Asia,2024,real_estate,8.69,
USA,USA,developed,NorthAmerica,1985,commodities,2.1,
USA,USA,developed,NorthAmerica,1986,commodities,-27.53,
USA,USA,developed,NorthAmerica,1987,commodities,21.01,Black Monday
USA,USA,developed,NorthAmerica,1988,commodities,-15.35,
USA,USA,developed,NorthAmerica,1989,commodities,-4.71,
USA,USA,developed,NorthAmerica,1990,commodities,-15.15,Gulf War / S&L crisis
USA,USA,developed,NorthAmerica,1991,commodities,-9.11,Recession
USA,USA,developed,NorthAmerica,1992,commodities,14.75,
USA,USA,developed,NorthAmerica,1993,commodities,30.39,
USA,USA,developed,NorthAmerica,1994,commodities,1.39,
USA,USA,developed,NorthAmerica,1995,commodities,-34.01,
USA,USA,developed,NorthAmerica,1996,commodities,-2.86,
USA,USA,developed,NorthAmerica,1997,commodities,12.27,Asian Financial Crisis
USA,USA,developed,NorthAmerica,1998,commodities,6.74,LTCM / Russia default
USA,USA,developed,NorthAmerica,1999,commodities,5.61,
USA,USA,developed,NorthAmerica,2000,commodities,-24.52,
USA,USA,developed,NorthAmerica,2001,commodities,2.03,Dot-com bust / 9-11
USA,USA,developed,NorthAmerica,2002,commodities,8.16,Corporate scandals
USA,USA,developed,NorthAmerica,2003,commodities,16.12,
USA,USA,developed,NorthAmerica,2004,commodities,-22.9,
USA,USA,developed,NorthAmerica,2005,commodities,2.22,
USA,USA,developed,NorthAmerica,2006,commodities,-9.99,
USA,USA,developed,NorthAmerica,2007,commodities,1.36,
USA,USA,developed,NorthAmerica,2008,commodities,-4.75,Global Financial Crisis
USA,USA,developed,NorthAmerica,2009,commodities,-4.78,GFC trough
USA,USA,developed,NorthAmerica,2010,commodities,-22.94,
USA,USA,developed,NorthAmerica,2011,commodities,-0.23,Euro debt crisis
USA,USA,developed,NorthAmerica,2012,commodities,-5.64,
USA,USA,developed,NorthAmerica,2013,commodities,11.02,
USA,USA,developed,NorthAmerica,2014,commodities,4.96,
USA,USA,developed,NorthAmerica,2015,commodities,21.65,China slowdown
USA,USA,developed,NorthAmerica,2016,commodities,13.23,
USA,USA,developed,NorthAmerica,2017,commodities,-28.32,
USA,USA,developed,NorthAmerica,2018,commodities,-6.51,
USA,USA,developed,NorthAmerica,2019,commodities,25.14,
USA,USA,developed,NorthAmerica,2020,commodities,-8.18,COVID-19
USA,USA,developed,NorthAmerica,2021,commodities,4.51,COVID recovery / stimulus
USA,USA,developed,NorthAmerica,2022,commodities,22.72,Inflation / rate hike cycle
USA,USA,developed,NorthAmerica,2023,commodities,24.51,Rates plateau
USA,USA,developed,NorthAmerica,2024,commodities,9.45,
Canada,CAN,developed,NorthAmerica,1985,commodities,8.47,
Canada,CAN,developed,NorthAmerica,1986,commodities,-9.92,
Canada,CAN,developed,NorthAmerica,1987,commodities,22.0,Black Monday
Canada,CAN,developed,NorthAmerica,1988,commodities,-1.15,
Canada,CAN,developed,NorthAmerica,1989,commodities,14.86,
Canada,CAN,developed,NorthAmerica,1990,commodities,-17.25,Gulf War / S&L crisis
Canada,CAN,developed,NorthAmerica,1991,commodities,-2.54,Recession
Canada,CAN,developed,NorthAmerica,1992,commodities,15.43,
Canada,CAN,developed,NorthAmerica,1993,commodities,40.65,
Canada,CAN,developed,NorthAmerica,1994,commodities,13.86,
Canada,CAN,developed,NorthAmerica,1995,commodities,0.29,
Canada,CAN,developed,NorthAmerica,1996,commodities,0.92,
Canada,CAN,developed,NorthAmerica,1997,commodities,-6.95,Asian Financial Crisis
Canada,CAN,developed,NorthAmerica,1998,commodities,-11.77,LTCM / Russia default
Canada,CAN,developed,NorthAmerica,1999,commodities,7.6,
Canada,CAN,developed,NorthAmerica,2000,commodities,-4.69,
